country,time,new_cases,confirmed_cases,confirmed_cases_per_million,people_vaccinated,people_fully_vaccinated,confirmed_deaths
Qatar,2021-12-13,169,"245,523","83,781.26",80.54%,75.70%,613
Qatar,2021-12-14,167,"245,690","83,838.25",80.54%,75.70%,613
Qatar,2021-12-15,165,"245,855","83,894.55",80.54%,75.70%,614
Qatar,2021-12-16,169,"246,024","83,952.22",80.54%,75.70%,614
Qatar,2021-12-17,164,"246,188","84,008.18",80.54%,75.70%,614
Qatar,2021-12-18,179,"246,367","84,069.26",80.54%,75.70%,614
Qatar,2021-12-19,170,"246,537","84,127.28",80.54%,75.70%,614
Qatar,2021-12-20,177,"246,714","84,187.67",80.54%,75.70%,614
Romania,2021-12-05,,1.79 million,"93,373.97",28.64%,39.33%,"57,099"
Romania,2021-12-06,803,1.79 million,"93,415.95",28.64%,39.43%,"57,153"
Romania,2021-12-07,"1,421",1.79 million,"93,490.24",28.64%,39.52%,"57,260"
Romania,2021-12-08,"1,279",1.79 million,"93,557.11",28.64%,39.60%,"57,360"
Romania,2021-12-09,"1,032",1.79 million,"93,611.06",28.64%,39.70%,"57,434"
Romania,2021-12-10,931,1.79 million,"93,659.73",28.64%,39.80%,"57,531"
Romania,2021-12-11,0,1.79 million,"93,659.73",28.64%,39.88%,"57,531"
Romania,2021-12-12,"1,647",1.79 million,"93,745.84",28.64%,39.94%,"57,696"
Romania,2021-12-13,494,1.79 million,"93,771.66",28.64%,40.01%,"57,741"
Romania,2021-12-14,946,1.79 million,"93,821.12",28.64%,40.09%,"57,847"
Romania,2021-12-15,829,1.80 million,"93,864.46",28.64%,40.15%,"57,935"
Romania,2021-12-16,812,1.80 million,"93,906.91",28.64%,40.22%,"58,019"
Romania,2021-12-17,743,1.80 million,"93,945.76",28.64%,40.30%,"58,079"
Romania,2021-12-18,733,1.80 million,"93,984.08",28.64%,40.35%,"58,143"
Romania,2021-12-19,499,1.80 million,"94,010.16",28.64%,40.40%,"58,196"
Romania,2021-12-20,424,1.80 million,"94,032.33",28.64%,40.46%,"58,232"
Russia,2021-12-05,,9.63 million,"66,000.70",46.62%,40.23%,"275,824"
Russia,2021-12-06,"31,569",9.66 million,"66,217.06",46.68%,40.30%,"276,979"
Russia,2021-12-07,"30,546",9.69 million,"66,426.40",46.98%,40.54%,"278,131"
Russia,2021-12-08,"30,228",9.72 million,"66,633.57",47.13%,40.82%,"279,280"
Russia,2021-12-09,"29,701",9.75 million,"66,837.13",47.26%,41.11%,"280,427"
Russia,2021-12-10,"30,383",9.78 million,"67,045.35",47.37%,41.23%,"281,571"
Russia,2021-12-11,"29,815",9.81 million,"67,249.69",47.80%,41.78%,"282,713"
Russia,2021-12-12,"29,483",9.84 million,"67,451.75",47.98%,42.06%,"283,815"
Russia,2021-12-13,"29,208",9.87 million,"67,651.92",48.09%,42.10%,"284,909"
Russia,2021-12-14,"27,910",9.90 million,"67,843.20",48.33%,42.38%,"286,023"
Russia,2021-12-15,"28,011",9.93 million,"68,035.18",48.43%,42.51%,"287,135"
Russia,2021-12-16,"28,158",9.96 million,"68,228.15",48.46%,42.54%,"288,240"
Russia,2021-12-17,"27,427",9.98 million,"68,416.12",48.66%,43.01%,"289,292"
Russia,2021-12-18,"27,131",10.01 million,"68,602.07",49.02%,43.35%,"290,340"
Russia,2021-12-19,"27,680",10.04 million,"68,791.77",49.20%,43.58%,"291,336"
Russia,2021-12-20,"26,744",10.06 million,"68,975.06",49.25%,43.66%,"292,331"
Rwanda,2021-12-05,,"100,414","7,563.28",45.10%,26.01%,"1,343"
Rwanda,2021-12-06,15,"100,429","7,564.41",45.10%,26.01%,"1,343"
Rwanda,2021-12-07,20,"100,449","7,565.91",45.10%,26.01%,"1,343"
Rwanda,2021-12-08,15,"100,464","7,567.05",45.10%,26.01%,"1,344"
Rwanda,2021-12-09,53,"100,517","7,571.04",48.12%,29.23%,"1,344"
Rwanda,2021-12-10,39,"100,556","7,573.97",48.12%,29.23%,"1,344"
Rwanda,2021-12-11,28,"100,584","7,576.08",48.12%,29.23%,"1,344"
Rwanda,2021-12-12,50,"100,634","7,579.85",48.12%,29.23%,"1,344"
Rwanda,2021-12-13,0,"100,634","7,579.85",48.12%,29.23%,"1,344"
Rwanda,2021-12-14,129,"100,763","7,589.57",48.12%,29.23%,"1,344"
Rwanda,2021-12-15,125,"100,888","7,598.98",51.58%,31.50%,"1,344"
Rwanda,2021-12-16,142,"101,030","7,609.68",51.58%,31.50%,"1,344"
Rwanda,2021-12-17,153,"101,183","7,621.20",51.58%,31.50%,"1,344"
Rwanda,2021-12-18,230,"101,413","7,638.52",51.58%,31.50%,"1,344"
Rwanda,2021-12-19,169,"101,582","7,651.25",51.58%,31.50%,"1,344"
Rwanda,2021-12-20,307,"101,889","7,674.38",51.58%,31.50%,"1,345"
Saint Helena,2021-12-05,,4,656.28,71.55%,57.93%,
Saint Helena,2021-12-06,0,4,656.28,71.55%,57.93%,
Saint Helena,2021-12-07,0,4,656.28,71.55%,57.93%,
Saint Helena,2021-12-08,0,4,656.28,71.55%,57.93%,
Saint Helena,2021-12-09,0,4,656.28,71.55%,57.93%,
Saint Helena,2021-12-10,0,4,656.28,71.55%,57.93%,
Saint Helena,2021-12-11,0,4,656.28,71.55%,57.93%,
Saint Helena,2021-12-12,0,4,656.28,71.55%,57.93%,
Saint Helena,2021-12-13,0,4,656.28,71.55%,57.93%,
Saint Helena,2021-12-14,0,4,656.28,71.55%,57.93%,
Saint Helena,2021-12-15,0,4,656.28,71.55%,57.93%,
Saint Helena,2021-12-16,0,4,656.28,71.55%,57.93%,
Saint Helena,2021-12-17,0,4,656.28,71.55%,57.93%,
Saint Helena,2021-12-18,0,4,656.28,71.55%,57.93%,
Saint Helena,2021-12-19,0,4,656.28,71.55%,57.93%,
Saint Helena,2021-12-20,0,4,656.28,71.55%,57.93%,
Saint Kitts and Nevis,2021-12-05,,"2,790","52,104.73",50.15%,46.68%,28
Saint Kitts and Nevis,2021-12-06,0,"2,790","52,104.73",50.15%,46.68%,28
Saint Kitts and Nevis,2021-12-07,1,"2,791","52,123.41",50.15%,46.68%,28
Saint Kitts and Nevis,2021-12-08,0,"2,791","52,123.41",51.08%,46.92%,28
Saint Kitts and Nevis,2021-12-09,1,"2,792","52,142.08",51.08%,46.92%,28
Saint Kitts and Nevis,2021-12-10,3,"2,795","52,198.11",51.09%,47.00%,28
Saint Kitts and Nevis,2021-12-11,1,"2,796","52,216.79",51.09%,47.00%,28
Saint Kitts and Nevis,2021-12-12,0,"2,796","52,216.79",51.09%,47.00%,28
Saint Kitts and Nevis,2021-12-13,0,"2,796","52,216.79",51.09%,47.00%,28
Saint Kitts and Nevis,2021-12-14,0,"2,796","52,216.79",51.09%,47.00%,28
Saint Kitts and Nevis,2021-12-15,1,"2,797","52,235.46",51.24%,47.19%,28
Saint Kitts and Nevis,2021-12-16,1,"2,798","52,254.14",51.24%,47.19%,28
Saint Kitts and Nevis,2021-12-17,3,"2,801","52,310.16",51.33%,47.36%,28
Saint Kitts and Nevis,2021-12-18,0,"2,801","52,310.16",51.33%,47.36%,28
Saint Kitts and Nevis,2021-12-19,0,"2,801","52,310.16",51.33%,47.36%,28
Saint Kitts and Nevis,2021-12-20,7,"2,808","52,440.89",51.33%,47.36%,28
Saint Lucia,2021-12-05,,"13,034","70,682.91",29.72%,25.63%,282
Saint Lucia,2021-12-06,14,"13,048","70,758.84",29.72%,25.63%,282
Saint Lucia,2021-12-07,4,"13,052","70,780.53",29.74%,25.67%,283
Saint Lucia,2021-12-08,15,"13,067","70,861.87",29.79%,25.73%,283
Saint Lucia,2021-12-09,0,"13,067","70,861.87",29.79%,25.73%,283
Saint Lucia,2021-12-10,19,"13,086","70,964.91",29.86%,25.83%,283
Saint Lucia,2021-12-11,0,"13,086","70,964.91",29.86%,25.83%,283
Saint Lucia,2021-12-12,0,"13,086","70,964.91",29.86%,25.83%,283
Saint Lucia,2021-12-13,12,"13,098","71,029.98",29.86%,25.83%,283
Saint Lucia,2021-12-14,7,"13,105","71,067.94",29.86%,25.83%,283
Saint Lucia,2021-12-15,10,"13,115","71,122.17",29.94%,26.07%,285
Saint Lucia,2021-12-16,12,"13,127","71,187.25",29.98%,26.15%,285
Saint Lucia,2021-12-17,9,"13,136","71,236.06",29.98%,26.15%,291
Saint Lucia,2021-12-18,0,"13,136","71,236.06",29.98%,26.15%,291
Saint Lucia,2021-12-19,13,"13,149","71,306.55",30.01%,26.28%,293
Saint Lucia,2021-12-20,17,"13,166","71,398.74",30.04%,26.34%,293
Saint Pierre and Miquelon,2021-12-05,,86,"14,902.10",,,
Saint Pierre and Miquelon,2021-12-06,2,88,"15,248.66",,,
Saint Pierre and Miquelon,2021-12-07,3,91,"15,768.50",,,
Saint Pierre and Miquelon,2021-12-08,0,91,"15,768.50",,,
Saint Pierre and Miquelon,2021-12-09,0,91,"15,768.50",,,
Saint Pierre and Miquelon,2021-12-10,3,94,"16,288.34",,,
Saint Pierre and Miquelon,2021-12-11,0,94,"16,288.34",,,
Saint Pierre and Miquelon,2021-12-12,0,94,"16,288.34",,,
Saint Pierre and Miquelon,2021-12-13,1,95,"16,461.62",,,
Saint Pierre and Miquelon,2021-12-14,1,96,"16,634.90",,,
Saint Pierre and Miquelon,2021-12-15,0,96,"16,634.90",,,
Saint Pierre and Miquelon,2021-12-16,0,96,"16,634.90",,,
Saint Pierre and Miquelon,2021-12-17,0,96,"16,634.90",,,
Saint Pierre and Miquelon,2021-12-18,0,96,"16,634.90",,,
Saint Pierre and Miquelon,2021-12-19,0,96,"16,634.90",,,
Saint Pierre and Miquelon,2021-12-20,0,96,"16,634.90",,,
Saint Vincent and the Grenadines,2021-12-05,,"5,623","50,535.19",28.49%,21.02%,76
Saint Vincent and the Grenadines,2021-12-06,0,"5,623","50,535.19",28.49%,21.02%,76
Saint Vincent and the Grenadines,2021-12-07,22,"5,645","50,732.91",28.75%,21.49%,76
Saint Vincent and the Grenadines,2021-12-08,0,"5,645","50,732.91",28.75%,21.49%,76
Saint Vincent and the Grenadines,2021-12-09,0,"5,645","50,732.91",28.75%,21.49%,76
Saint Vincent and the Grenadines,2021-12-10,47,"5,692","51,155.31",28.85%,21.73%,77
Saint Vincent and the Grenadines,2021-12-11,0,"5,692","51,155.31",28.85%,21.73%,77
Saint Vincent and the Grenadines,2021-12-12,30,"5,722","51,424.93",28.85%,21.73%,77
Saint Vincent and the Grenadines,2021-12-13,0,"5,722","51,424.93",28.85%,21.73%,77
Saint Vincent and the Grenadines,2021-12-14,1,"5,723","51,433.91",28.85%,21.73%,77
Saint Vincent and the Grenadines,2021-12-15,0,"5,723","51,433.91",28.85%,21.73%,77
Saint Vincent and the Grenadines,2021-12-16,0,"5,723","51,433.91",29.83%,22.70%,77
Saint Vincent and the Grenadines,2021-12-17,35,"5,758","51,748.46",29.94%,23.11%,77
Saint Vincent and the Grenadines,2021-12-18,0,"5,758","51,748.46",29.94%,23.11%,77
Saint Vincent and the Grenadines,2021-12-19,0,"5,758","51,748.46",29.94%,23.11%,77
Saint Vincent and the Grenadines,2021-12-20,0,"5,758","51,748.46",29.94%,23.11%,77
Samoa,2021-12-05,,3,14.99,69.88%,54.39%,
Samoa,2021-12-06,0,3,14.99,69.88%,54.39%,
Samoa,2021-12-07,0,3,14.99,69.88%,54.39%,
Samoa,2021-12-08,0,3,14.99,69.88%,54.39%,
Samoa,2021-12-09,0,3,14.99,69.88%,54.39%,
Samoa,2021-12-10,0,3,14.99,69.88%,54.39%,
Samoa,2021-12-11,0,3,14.99,69.88%,54.39%,
Samoa,2021-12-12,0,3,14.99,69.88%,54.39%,
Samoa,2021-12-13,0,3,14.99,70.63%,60.73%,
Samoa,2021-12-14,0,3,14.99,70.63%,60.73%,
Samoa,2021-12-15,0,3,14.99,70.63%,60.73%,
Samoa,2021-12-16,0,3,14.99,70.63%,60.73%,
Samoa,2021-12-17,0,3,14.99,70.63%,60.73%,
Samoa,2021-12-18,0,3,14.99,70.63%,60.73%,
Samoa,2021-12-19,0,3,14.99,70.63%,60.73%,
Samoa,2021-12-20,0,3,14.99,70.66%,60.84%,
San Marino,2021-12-05,,"6,148","180,770.36",64.00%,63.45%,93
San Marino,2021-12-06,69,"6,217","182,799.18",64.00%,63.45%,94
San Marino,2021-12-07,91,"6,308","185,474.86",64.00%,63.45%,94
San Marino,2021-12-08,0,"6,308","185,474.86",64.00%,63.45%,94
San Marino,2021-12-09,49,"6,357","186,915.61",64.00%,63.45%,94
San Marino,2021-12-10,107,"6,464","190,061.75",64.00%,63.45%,94
San Marino,2021-12-11,0,"6,464","190,061.75",64.00%,63.45%,94
San Marino,2021-12-12,0,"6,464","190,061.75",71.40%,63.58%,94
San Marino,2021-12-13,0,"6,464","190,061.75",71.40%,63.58%,94
San Marino,2021-12-14,255,"6,719","197,559.54",71.40%,63.58%,94
San Marino,2021-12-15,88,"6,807","200,147.02",71.40%,63.58%,94
San Marino,2021-12-16,108,"6,915","203,322.55",71.40%,63.58%,94
San Marino,2021-12-17,92,"7,007","206,027.64",71.40%,63.58%,95
San Marino,2021-12-18,0,"7,007","206,027.64",71.40%,63.58%,95
San Marino,2021-12-19,0,"7,007","206,027.64",71.47%,63.58%,95
San Marino,2021-12-20,153,"7,160","210,526.32",71.47%,63.58%,96
Sao Tome and Principe,2021-12-05,,"3,733","16,712.63",37.29%,17.05%,56
Sao Tome and Principe,2021-12-06,0,"3,733","16,712.63",37.29%,17.05%,56
Sao Tome and Principe,2021-12-07,0,"3,733","16,712.63",38.21%,21.20%,56
Sao Tome and Principe,2021-12-08,0,"3,733","16,712.63",38.21%,21.20%,57
Sao Tome and Principe,2021-12-09,0,"3,733","16,712.63",38.36%,21.91%,57
Sao Tome and Principe,2021-12-10,0,"3,733","16,712.63",38.36%,21.91%,57
Sao Tome and Principe,2021-12-11,0,"3,733","16,712.63",38.36%,21.91%,57
Sao Tome and Principe,2021-12-12,0,"3,733","16,712.63",38.36%,21.91%,57
Sao Tome and Principe,2021-12-13,0,"3,733","16,712.63",38.68%,22.93%,57
Sao Tome and Principe,2021-12-14,0,"3,733","16,712.63",38.68%,22.93%,57
Sao Tome and Principe,2021-12-15,0,"3,733","16,712.63",38.68%,22.93%,57
Sao Tome and Principe,2021-12-16,2,"3,735","16,721.58",38.68%,22.93%,57
Sao Tome and Principe,2021-12-17,0,"3,735","16,721.58",38.68%,22.93%,57
Sao Tome and Principe,2021-12-18,0,"3,735","16,721.58",38.68%,22.93%,57
Sao Tome and Principe,2021-12-19,0,"3,735","16,721.58",38.68%,22.93%,57
Sao Tome and Principe,2021-12-20,0,"3,735","16,721.58",38.68%,22.93%,57
Saudi Arabia,2021-12-05,,"549,912","15,560.31",69.85%,64.01%,"8,844"
Saudi Arabia,2021-12-06,43,"549,955","15,561.53",69.90%,64.10%,"8,845"
Saudi Arabia,2021-12-07,42,"549,997","15,562.72",69.94%,64.19%,"8,847"
Saudi Arabia,2021-12-08,46,"550,043","15,564.02",69.99%,64.28%,"8,849"
Saudi Arabia,2021-12-09,45,"550,088","15,565.29",70.04%,64.36%,"8,850"
Saudi Arabia,2021-12-10,48,"550,136","15,566.65",70.05%,64.39%,"8,851"
Saudi Arabia,2021-12-11,53,"550,189","15,568.15",70.08%,64.43%,"8,852"
Saudi Arabia,2021-12-12,51,"550,240","15,569.59",70.13%,64.52%,"8,853"
Saudi Arabia,2021-12-13,64,"550,304","15,571.40",70.15%,64.54%,"8,855"
Saudi Arabia,2021-12-14,65,"550,369","15,573.24",70.22%,64.65%,"8,856"
Saudi Arabia,2021-12-15,88,"550,457","15,575.73",70.26%,64.71%,"8,857"
Saudi Arabia,2021-12-16,85,"550,542","15,578.14",70.29%,64.76%,"8,858"
Saudi Arabia,2021-12-17,80,"550,622","15,580.40",70.30%,64.78%,"8,860"
Saudi Arabia,2021-12-18,116,"550,738","15,583.68",70.33%,64.82%,"8,861"
Saudi Arabia,2021-12-19,104,"550,842","15,586.63",70.38%,64.90%,"8,862"
Saudi Arabia,2021-12-20,146,"550,988","15,590.76",70.42%,64.96%,"8,864"
Senegal,2021-12-05,,"74,024","4,304.65",7.72%,5.41%,"1,886"
Senegal,2021-12-06,7,"74,031","4,305.05",7.72%,5.41%,"1,886"
Senegal,2021-12-07,5,"74,036","4,305.34",7.72%,5.41%,"1,886"
Senegal,2021-12-08,7,"74,043","4,305.75",7.72%,5.41%,"1,886"
Senegal,2021-12-09,11,"74,054","4,306.39",7.72%,5.41%,"1,886"
Senegal,2021-12-10,11,"74,065","4,307.03",7.72%,5.41%,"1,886"
Senegal,2021-12-11,11,"74,076","4,307.67",7.72%,5.41%,"1,886"
Senegal,2021-12-12,10,"74,086","4,308.25",7.72%,5.41%,"1,886"
Senegal,2021-12-13,6,"74,092","4,308.60",7.72%,5.41%,"1,886"
Senegal,2021-12-14,2,"74,094","4,308.72",7.72%,5.41%,"1,886"
Senegal,2021-12-15,11,"74,105","4,309.35",7.72%,5.47%,"1,886"
Senegal,2021-12-16,10,"74,115","4,309.94",7.72%,5.47%,"1,886"
Senegal,2021-12-17,14,"74,129","4,310.75",7.72%,5.47%,"1,886"
Senegal,2021-12-18,12,"74,141","4,311.45",7.72%,5.47%,"1,886"
Senegal,2021-12-19,20,"74,161","4,312.61",7.72%,5.47%,"1,886"
Senegal,2021-12-20,22,"74,183","4,313.89",7.72%,5.47%,"1,886"
Serbia,2021-12-05,,1.26 million,"183,897.89",47.63%,45.65%,"11,917"
Serbia,2021-12-06,"1,565",1.27 million,"184,125.64",47.71%,45.79%,"11,955"
Serbia,2021-12-07,"1,884",1.27 million,"184,399.82",47.74%,45.84%,"11,995"
Serbia,2021-12-08,"1,675",1.27 million,"184,643.57",47.78%,45.90%,"12,036"
Serbia,2021-12-09,"1,620",1.27 million,"184,879.33",47.80%,45.95%,"12,075"
Serbia,2021-12-10,"1,387",1.27 million,"185,081.18",47.80%,45.95%,"12,113"
Serbia,2021-12-11,"1,309",1.27 million,"185,271.67",47.80%,45.95%,"12,148"
Serbia,2021-12-12,944,1.27 million,"185,409.05",47.86%,46.06%,"12,178"
Serbia,2021-12-13,"1,167",1.28 million,"185,578.88",47.86%,46.06%,"12,209"
Serbia,2021-12-14,"1,547",1.28 million,"185,804.01",47.91%,46.16%,"12,241"
Serbia,2021-12-15,"1,359",1.28 million,"186,001.78",47.91%,46.16%,"12,275"
Serbia,2021-12-16,"1,325",1.28 million,"186,194.61",47.91%,46.16%,"12,306"
Serbia,2021-12-17,"1,199",1.28 million,"186,369.10",47.91%,46.16%,"12,336"
Serbia,2021-12-18,"1,015",1.28 million,"186,516.81",47.91%,46.16%,"12,364"
Serbia,2021-12-19,802,1.28 million,"186,633.52",47.91%,46.16%,"12,401"
Serbia,2021-12-20,0,1.28 million,"186,633.52",47.91%,46.16%,"12,401"
Seychelles,2021-12-05,,"23,599","238,590.64",82.84%,78.81%,127
Seychelles,2021-12-06,65,"23,664","239,247.80",82.84%,78.81%,127
Seychelles,2021-12-07,25,"23,689","239,500.56",82.84%,78.81%,127
Seychelles,2021-12-08,61,"23,750","240,117.28",82.84%,78.81%,127
Seychelles,2021-12-09,56,"23,806","240,683.45",82.84%,78.81%,129
Seychelles,2021-12-10,0,"23,806","240,683.45",83.02%,79.08%,129
Seychelles,2021-12-11,0,"23,806","240,683.45",83.02%,79.08%,129
Seychelles,2021-12-12,0,"23,806","240,683.45",83.02%,79.08%,129
Seychelles,2021-12-13,95,"23,901","241,643.92",83.02%,79.08%,129
Seychelles,2021-12-14,19,"23,920","241,836.01",83.02%,79.08%,129
Seychelles,2021-12-15,40,"23,960","242,240.42",83.02%,79.08%,129
Seychelles,2021-12-16,87,"24,047","243,120.01",83.02%,79.08%,131
Seychelles,2021-12-17,0,"24,047","243,120.01",83.23%,79.10%,131
Seychelles,2021-12-18,0,"24,047","243,120.01",83.23%,79.10%,131
Seychelles,2021-12-19,0,"24,047","243,120.01",83.23%,79.10%,131
Seychelles,2021-12-20,81,"24,128","243,938.93",83.23%,79.10%,131
Sierra Leone,2021-12-05,,"6,402",786.36,8.64%,4.44%,121
Sierra Leone,2021-12-06,0,"6,402",786.36,8.64%,4.44%,121
Sierra Leone,2021-12-07,3,"6,405",786.73,8.64%,4.44%,121
Sierra Leone,2021-12-08,0,"6,405",786.73,9.18%,4.73%,121
Sierra Leone,2021-12-09,15,"6,420",788.57,9.18%,4.73%,121
Sierra Leone,2021-12-10,1,"6,421",788.69,9.18%,4.73%,121
Sierra Leone,2021-12-11,0,"6,421",788.69,9.18%,4.73%,121
Sierra Leone,2021-12-12,0,"6,421",788.69,9.18%,4.73%,121
Sierra Leone,2021-12-13,1,"6,422",788.81,9.18%,4.73%,121
Sierra Leone,2021-12-14,1,"6,423",788.94,9.18%,4.73%,121
Sierra Leone,2021-12-15,11,"6,434",790.29,9.18%,4.73%,121
Sierra Leone,2021-12-16,0,"6,434",790.29,9.18%,4.73%,121
Sierra Leone,2021-12-17,18,"6,452",792.50,9.18%,4.73%,121
Sierra Leone,2021-12-18,19,"6,471",794.83,9.18%,4.73%,121
Sierra Leone,2021-12-19,34,"6,505",799.01,9.18%,4.73%,121
Sierra Leone,2021-12-20,5,"6,510",799.62,9.18%,4.73%,121
Singapore,2021-12-05,,"269,211","49,363.91",87.00%,87.00%,759
Singapore,2021-12-06,662,"269,873","49,485.29",87.00%,87.00%,763
Singapore,2021-12-07,715,"270,588","49,616.40",87.00%,87.00%,771
Singapore,2021-12-08,709,"271,297","49,746.41",87.00%,87.00%,774
Singapore,2021-12-09,682,"271,979","49,871.46",87.00%,87.00%,779
Singapore,2021-12-10,454,"272,433","49,954.71",87.00%,87.00%,783
Singapore,2021-12-11,559,"272,992","50,057.21",87.00%,87.00%,789
Singapore,2021-12-12,370,"273,362","50,125.06",87.00%,87.00%,794
Singapore,2021-12-13,339,"273,701","50,187.22",87.00%,87.00%,798
Singapore,2021-12-14,442,"274,143","50,268.26",87.00%,87.00%,804
Singapore,2021-12-15,474,"274,617","50,355.18",87.00%,87.00%,807
Singapore,2021-12-16,355,"274,972","50,420.27",87.00%,87.00%,808
Singapore,2021-12-17,412,"275,384","50,495.82",87.00%,87.00%,809
Singapore,2021-12-18,271,"275,655","50,545.51",88.00%,87.00%,810
Singapore,2021-12-19,255,"275,910","50,592.27",88.00%,87.00%,813
Singapore,2021-12-20,195,"276,105","50,628.03",88.00%,87.00%,815
Sint Maarten (Dutch part),2021-12-05,,,,62.03%,57.39%,
Sint Maarten (Dutch part),2021-12-06,,,,62.03%,57.39%,
Sint Maarten (Dutch part),2021-12-07,,,,62.03%,57.39%,
Sint Maarten (Dutch part),2021-12-08,,,,62.03%,57.39%,
Sint Maarten (Dutch part),2021-12-09,,,,62.03%,57.39%,
Sint Maarten (Dutch part),2021-12-10,,,,62.25%,57.59%,
Sint Maarten (Dutch part),2021-12-11,,,,62.25%,57.59%,
Sint Maarten (Dutch part),2021-12-12,,,,62.25%,57.59%,
Sint Maarten (Dutch part),2021-12-13,,,,62.25%,57.59%,
Sint Maarten (Dutch part),2021-12-14,,,,62.25%,57.59%,
Sint Maarten (Dutch part),2021-12-15,,,,62.25%,57.59%,
Sint Maarten (Dutch part),2021-12-16,,,,62.25%,57.59%,
Sint Maarten (Dutch part),2021-12-17,,,,62.38%,57.83%,
Sint Maarten (Dutch part),2021-12-18,,,,62.38%,57.83%,
Sint Maarten (Dutch part),2021-12-19,,,,62.38%,57.83%,
Sint Maarten (Dutch part),2021-12-20,,,,62.38%,57.83%,
Slovakia,2021-12-05,,1.23 million,"225,307.59",48.84%,45.65%,"14,826"
Slovakia,2021-12-06,"4,639",1.23 million,"226,157.11",48.88%,45.69%,"14,900"
Slovakia,2021-12-07,"9,380",1.24 million,"227,874.83",48.92%,45.73%,"15,004"
Slovakia,2021-12-08,"10,724",1.26 million,"229,838.67",48.98%,45.78%,"15,095"
Slovakia,2021-12-09,"9,970",1.27 million,"231,664.43",49.04%,45.84%,"15,179"
Slovakia,2021-12-10,"7,935",1.27 million,"233,117.54",49.12%,45.93%,"15,236"
Slovakia,2021-12-11,"7,379",1.28 million,"234,468.82",49.18%,45.99%,"15,304"
Slovakia,2021-12-12,"5,966",1.29 million,"235,561.35",49.20%,46.01%,"15,354"
Slovakia,2021-12-13,"2,916",1.29 million,"236,095.35",49.25%,46.07%,"15,415"
Slovakia,2021-12-14,"6,657",1.30 million,"237,314.42",49.30%,46.14%,"15,516"
Slovakia,2021-12-15,"6,550",1.30 million,"238,513.89",49.37%,46.19%,"15,621"
Slovakia,2021-12-16,"8,129",1.31 million,"240,002.52",49.42%,46.27%,"15,730"
Slovakia,2021-12-17,"5,584",1.32 million,"241,025.09",49.48%,46.39%,"15,843"
Slovakia,2021-12-18,"4,919",1.32 million,"241,925.89",49.51%,46.45%,"15,931"
Slovakia,2021-12-19,"4,062",1.33 million,"242,669.75",49.54%,46.51%,"16,014"
Slovakia,2021-12-20,"1,878",1.33 million,"243,013.66",49.59%,46.61%,"16,068"
Slovenia,2021-12-05,,"430,064","206,888.56",59.42%,55.67%,"5,303"
Slovenia,2021-12-06,775,"430,839","207,261.38",59.45%,55.76%,"5,319"
Slovenia,2021-12-07,"1,954","432,793","208,201.38",59.48%,55.86%,"5,336"
Slovenia,2021-12-08,"1,886","434,679","209,108.67",59.52%,55.97%,"5,354"
Slovenia,2021-12-09,"1,687","436,366","209,920.23",59.55%,56.11%,"5,365"
Slovenia,2021-12-10,"1,323","437,689","210,556.67",59.58%,56.24%,"5,384"
Slovenia,2021-12-11,"1,480","439,169","211,268.65",59.59%,56.27%,"5,394"
Slovenia,2021-12-12,783,"439,952","211,645.32",59.59%,56.27%,"5,408"
Slovenia,2021-12-13,681,"440,633","211,972.93",59.61%,56.33%,"5,425"
Slovenia,2021-12-14,"1,714","442,347","212,797.47",59.63%,56.40%,"5,436"
Slovenia,2021-12-15,"1,526","443,873","213,531.58",59.67%,56.48%,"5,444"
Slovenia,2021-12-16,"1,355","445,228","214,183.42",59.71%,56.58%,"5,452"
Slovenia,2021-12-17,"1,278","446,506","214,798.22",59.74%,56.66%,"5,464"
Slovenia,2021-12-18,"1,288","447,794","215,417.83",59.75%,56.68%,"5,483"
Slovenia,2021-12-19,768,"448,562","215,787.29",59.77%,56.70%,"5,496"
Slovenia,2021-12-20,587,"449,149","216,069.67",59.83%,56.78%,"5,506"
Solomon Islands,2021-12-05,,20,28.41,22.94%,6.61%,
Solomon Islands,2021-12-06,0,20,28.41,22.94%,6.61%,
Solomon Islands,2021-12-07,0,20,28.41,22.94%,6.61%,
Solomon Islands,2021-12-08,0,20,28.41,22.94%,6.61%,
Solomon Islands,2021-12-09,0,20,28.41,22.94%,6.61%,
Solomon Islands,2021-12-10,0,20,28.41,22.94%,6.61%,
Solomon Islands,2021-12-11,0,20,28.41,22.94%,6.61%,
Solomon Islands,2021-12-12,0,20,28.41,22.94%,6.61%,
Solomon Islands,2021-12-13,0,20,28.41,25.08%,7.43%,
Solomon Islands,2021-12-14,0,20,28.41,25.08%,7.43%,
Solomon Islands,2021-12-15,0,20,28.41,25.08%,7.43%,
Solomon Islands,2021-12-16,0,20,28.41,25.08%,7.43%,
Solomon Islands,2021-12-17,0,20,28.41,25.08%,7.43%,
Solomon Islands,2021-12-18,0,20,28.41,25.08%,7.43%,
Solomon Islands,2021-12-19,0,20,28.41,25.08%,7.43%,
Solomon Islands,2021-12-20,0,20,28.41,25.56%,7.95%,
Somalia,2021-12-05,,"23,051","1,409.03",3.60%,3.45%,"1,331"
Somalia,2021-12-06,0,"23,051","1,409.03",3.60%,3.45%,"1,331"
Somalia,2021-12-07,0,"23,051","1,409.03",3.60%,3.45%,"1,331"
Somalia,2021-12-08,0,"23,051","1,409.03",3.60%,3.45%,"1,331"
